site,param,value,off_action,reg_action,win_mean,cf_mean,debt_mean,owner_mean,base_win,base_cf,base_debt,base_owner,win_delta,cf_delta,debt_delta,owner_delta,improved_all
Nashville,win_eta_fatigue,0.3,"(5, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.34502622424928,12.668703524715491,4.112027995194051,256.8136210043594,0.34181937240457505,11.111860082247537,41.95411804814745,219.15590517889223,0.0032068518447049277,1.5568434424679545,37.842090052953395,37.657715825467164,1
Nashville,win_eta_fatigue,0.6,"(5, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.3438898424300804,12.659914079843501,4.112027995194051,256.73104065742655,0.34080774671270875,11.104035570128781,41.95411804814745,219.08174700968402,0.003082095717371669,1.55587850971472,37.842090052953395,37.649293647742525,1
Nashville,win_eta_fatigue,0.9,"(5, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.34277552311417603,12.651295279341536,4.112027995194051,256.6502054729805,0.33981844334681255,11.096383712096884,41.95411804814745,219.009320933837,0.0029570797673634797,1.5549115672446518,37.842090052953395,37.640884539143485,1
Nashville,travel_cost_beta,0.6,"(5, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.3438898424300804,12.695927098416545,4.112027995194051,256.73104065742655,0.34080774671270875,11.140048588701827,41.95411804814745,219.08174700968402,0.003082095717371669,1.5558785097147183,37.842090052953395,37.649293647742525,1
Nashville,travel_cost_beta,1.2,"(5, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.3438898424300804,12.659914079843501,4.112027995194051,256.73104065742655,0.34080774671270875,11.104035570128781,41.95411804814745,219.08174700968402,0.003082095717371669,1.55587850971472,37.842090052953395,37.649293647742525,1
Nashville,travel_cost_beta,1.8,"(5, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.3438898424300804,12.623901061270455,4.112027995194051,256.73104065742655,0.34080774671270875,11.068022551555735,41.95411804814745,219.08174700968402,0.003082095717371669,1.55587850971472,37.842090052953395,37.649293647742525,1
Nashville,compete_revenue_beta,0.02,"(5, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.3438898424300804,12.749853931680867,4.112027995194051,256.73104065742655,0.34080774671270875,11.193196604114263,41.95411804814745,219.08174700968402,0.003082095717371669,1.5566573275666045,37.842090052953395,37.649293647742525,1
Nashville,compete_revenue_beta,0.04,"(5, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.3438898424300804,12.659914079843501,4.112027995194051,256.73104065742655,0.34080774671270875,11.104035570128781,41.95411804814745,219.08174700968402,0.003082095717371669,1.55587850971472,37.842090052953395,37.649293647742525,1
Nashville,compete_revenue_beta,0.06,"(5, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.3438898424300804,12.569974228006133,4.112027995194051,256.73104065742655,0.34080774671270875,11.0148745361433,41.95411804814745,219.08174700968402,0.003082095717371669,1.555099691862834,37.842090052953395,37.649293647742525,1
Nashville,expansion_bidding_delta,1.0,"(5, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.3438898424300804,12.691486372226162,4.112027995194051,256.73104065742655,0.34080774671270875,11.127564112511443,41.95411804814745,219.08174700968402,0.003082095717371669,1.5639222597147189,37.842090052953395,37.649293647742525,1
